city_development_index,gender,relevent_experience,enrolled_university,education_level,experience,training_hours,target
0.92,Male,Has relevent experience,no_enrollment,Graduate,15,198,0
0.855,Male,Has relevent experience,no_enrollment,Graduate,11,76,1
0.55,Male,No relevent experience,no_enrollment,Primary School,1,216,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,12,47,0
0.698,Male,Has relevent experience,Full time course,Masters,12,33,0
0.843,Male,Has relevent experience,no_enrollment,Masters,19,56,0
0.91,Male,Has relevent experience,Part time course,Masters,20,284,0
0.836,Male,No relevent experience,Full time course,High School,5,45,0
0.887,Male,Has relevent experience,no_enrollment,Masters,20,31,1
0.897,Male,Has relevent experience,no_enrollment,Graduate,20,48,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,15,28,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,11,77,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,4,56,0
0.836,Male,Has relevent experience,no_enrollment,Graduate,20,12,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,4,26,0
0.91,Male,Has relevent experience,no_enrollment,High School,20,70,1
0.624,Male,No relevent experience,no_enrollment,Graduate,5,19,1
0.92,Male,No relevent experience,Full time course,Masters,9,36,1
0.754,Male,Has relevent experience,Part time course,Graduate,3,127,1
0.899,Male,No relevent experience,Full time course,Masters,16,92,0
0.754,Male,Has relevent experience,Part time course,Graduate,7,158,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,15,53,0
0.939,Male,No relevent experience,Full time course,Graduate,6,10,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,4,29,1
0.926,Male,No relevent experience,no_enrollment,Graduate,1,26,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,40,0
0.754,Male,Has relevent experience,Full time course,Masters,9,29,0
0.624,Male,Has relevent experience,no_enrollment,Masters,3,144,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,60,0
0.624,Male,Has relevent experience,Full time course,Graduate,10,53,0
0.926,Male,Has relevent experience,Part time course,Graduate,6,57,0
0.738,Male,No relevent experience,Full time course,Graduate,3,70,1
0.767,Female,Has relevent experience,no_enrollment,Masters,11,84,0
0.92,Male,Has relevent experience,Full time course,Graduate,7,36,1
0.698,Male,Has relevent experience,Full time course,Masters,7,45,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,7,38,1
0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,16,34,0
0.926,Male,Has relevent experience,no_enrollment,Masters,11,4,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,69,1
0.624,Male,Has relevent experience,no_enrollment,Masters,20,11,1
0.804,Male,No relevent experience,no_enrollment,Primary School,6,94,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,20,0
0.92,Male,Has relevent experience,no_enrollment,Masters,4,109,0
0.624,Male,Has relevent experience,no_enrollment,Masters,5,146,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,28,0
0.92,Male,No relevent experience,no_enrollment,High School,2,42,0
0.55,Male,Has relevent experience,no_enrollment,Graduate,3,5,0
0.624,Male,No relevent experience,Full time course,High School,2,28,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,9,39,0
0.926,Male,Has relevent experience,no_enrollment,Masters,18,18,0
0.579,Male,Has relevent experience,Part time course,Graduate,12,48,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,17,20,1
0.92,Male,Has relevent experience,no_enrollment,Masters,8,17,0
0.897,Male,Has relevent experience,no_enrollment,Masters,10,5,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,19,29,0
0.91,Male,Has relevent experience,no_enrollment,High School,5,156,0
0.804,Male,Has relevent experience,Part time course,Masters,10,36,0
0.795,Male,Has relevent experience,no_enrollment,Graduate,11,28,1
0.624,Male,Has relevent experience,no_enrollment,Masters,5,56,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,21,0
0.624,Male,Has relevent experience,no_enrollment,Masters,10,4,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,13,83,0
0.925,Male,No relevent experience,no_enrollment,Phd,20,69,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,10,33,0
0.895,Male,Has relevent experience,no_enrollment,Phd,20,50,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,7,192,1
0.913,Male,Has relevent experience,no_enrollment,Masters,7,84,0
0.913,Male,Has relevent experience,no_enrollment,High School,10,96,0
0.926,Male,Has relevent experience,no_enrollment,Masters,10,254,0
0.89,Male,Has relevent experience,no_enrollment,Graduate,8,36,0
0.804,Male,No relevent experience,no_enrollment,High School,20,125,0
0.802,Male,Has relevent experience,no_enrollment,Graduate,8,18,1
0.92,Male,No relevent experience,no_enrollment,Primary School,4,200,0
0.754,Male,Has relevent experience,Part time course,High School,4,57,0
0.92,Male,No relevent experience,no_enrollment,Primary School,3,78,0
0.698,Female,No relevent experience,no_enrollment,Masters,7,12,0
0.939,Male,Has relevent experience,no_enrollment,Masters,7,30,0
0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,11,69,0
0.91,Male,Has relevent experience,no_enrollment,Masters,15,15,0
0.527,Male,Has relevent experience,Full time course,Masters,8,176,0
0.924,Male,Has relevent experience,no_enrollment,Graduate,20,42,0
0.926,Male,Has relevent experience,no_enrollment,Masters,20,9,0
0.926,Male,No relevent experience,Full time course,High School,5,2,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,23,0
0.624,Male,No relevent experience,no_enrollment,Graduate,2,34,1
0.92,Male,Has relevent experience,no_enrollment,Masters,19,32,0
0.92,Male,Has relevent experience,no_enrollment,Masters,15,6,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,16,102,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,9,56,1
0.754,Female,No relevent experience,no_enrollment,Masters,20,13,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,7,72,1
0.762,Male,Has relevent experience,no_enrollment,Graduate,5,54,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,143,0
0.939,Male,Has relevent experience,no_enrollment,Graduate,16,34,0
0.878,Male,Has relevent experience,no_enrollment,Masters,18,11,0
0.789,Male,No relevent experience,Full time course,Graduate,6,25,0
0.92,Female,No relevent experience,no_enrollment,Masters,9,106,1
0.8959999999999999,Male,Has relevent experience,Part time course,Graduate,19,80,0
0.763,Male,Has relevent experience,Full time course,High School,5,206,0
0.926,Male,Has relevent experience,Part time course,Graduate,3,31,0
0.92,Male,No relevent experience,no_enrollment,Primary School,4,15,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,13,42,0
0.763,Female,No relevent experience,Full time course,High School,2,51,1
0.754,Female,No relevent experience,no_enrollment,Masters,16,56,0
0.913,Male,Has relevent experience,no_enrollment,Masters,16,17,0
0.91,Male,Has relevent experience,no_enrollment,Masters,17,61,0
0.92,Male,Has relevent experience,no_enrollment,Masters,18,11,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,106,0
0.866,Male,Has relevent experience,no_enrollment,Graduate,16,58,0
0.789,Male,Has relevent experience,no_enrollment,Graduate,7,26,0
0.926,Male,Has relevent experience,Full time course,Graduate,20,37,0
0.895,Male,Has relevent experience,no_enrollment,Masters,20,20,0
0.92,Female,No relevent experience,Full time course,Masters,12,155,0
0.91,Female,Has relevent experience,no_enrollment,Graduate,2,147,0
0.804,Male,No relevent experience,no_enrollment,Phd,20,188,0
0.92,Male,Has relevent experience,no_enrollment,Phd,18,174,1
0.802,Male,No relevent experience,no_enrollment,High School,1,40,1
0.55,Male,Has relevent experience,Full time course,Masters,3,67,0
0.624,Female,Has relevent experience,Full time course,Masters,8,69,1
0.624,Male,Has relevent experience,Full time course,Graduate,1,24,0
0.878,Male,Has relevent experience,no_enrollment,Graduate,20,36,0
0.92,Male,Has relevent experience,Full time course,Masters,8,125,1
0.939,Male,No relevent experience,no_enrollment,Masters,4,18,0
0.897,Male,Has relevent experience,Full time course,Masters,9,17,0
0.91,Male,Has relevent experience,Full time course,Graduate,2,36,0
0.698,Female,Has relevent experience,no_enrollment,Graduate,4,4,0
0.92,Male,No relevent experience,no_enrollment,Graduate,20,102,0
0.84,Male,Has relevent experience,no_enrollment,Graduate,20,47,0
0.698,Male,No relevent experience,Full time course,High School,2,13,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,77,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,14,0
0.6659999999999999,Male,Has relevent experience,Full time course,Masters,10,38,0
0.92,Male,No relevent experience,no_enrollment,High School,3,70,0
0.92,Male,Has relevent experience,Full time course,Graduate,4,80,0
0.738,Male,No relevent experience,Full time course,Graduate,10,48,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,5,156,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,2,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,24,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,9,78,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,78,0
0.884,Male,Has relevent experience,no_enrollment,Graduate,1,62,1
0.92,Female,No relevent experience,Full time course,Graduate,6,46,1
0.762,Male,Has relevent experience,no_enrollment,Graduate,10,83,0
0.91,Male,Has relevent experience,no_enrollment,Masters,17,18,0
0.878,Male,No relevent experience,Full time course,Graduate,4,124,1
0.92,Male,Has relevent experience,no_enrollment,Masters,20,64,0
0.92,Male,Has relevent experience,no_enrollment,Masters,15,106,0
0.624,Male,Has relevent experience,Full time course,Graduate,3,22,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,29,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,7,4,1
0.624,Male,No relevent experience,no_enrollment,Graduate,1,128,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,16,202,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,5,0
0.91,Male,No relevent experience,no_enrollment,Graduate,19,56,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,9,27,0
0.913,Male,Has relevent experience,no_enrollment,Graduate,20,78,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,4,16,1
0.754,Female,Has relevent experience,Part time course,Graduate,6,105,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,22,0
0.836,Male,Has relevent experience,no_enrollment,High School,20,214,0
0.8270000000000001,Male,Has relevent experience,no_enrollment,High School,8,14,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,6,23,0
0.794,Male,Has relevent experience,no_enrollment,Masters,19,79,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,228,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,11,43,0
0.91,Male,Has relevent experience,no_enrollment,Masters,6,9,0
0.926,Male,No relevent experience,Full time course,High School,3,96,0
0.926,Male,No relevent experience,no_enrollment,Masters,20,308,0
0.923,Male,Has relevent experience,no_enrollment,Graduate,20,125,1
0.91,Male,No relevent experience,no_enrollment,Graduate,2,140,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,3,77,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,7,1
0.92,Male,Has relevent experience,no_enrollment,Masters,17,85,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,40,0
0.92,Male,No relevent experience,no_enrollment,Masters,20,132,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,7,19,0
0.722,Male,No relevent experience,Full time course,High School,2,28,0
0.802,Male,Has relevent experience,no_enrollment,Graduate,11,86,0
0.884,Male,Has relevent experience,Part time course,Graduate,9,65,0
0.926,Male,Has relevent experience,no_enrollment,High School,18,116,1
0.92,Male,Has relevent experience,Full time course,Graduate,10,21,0
0.762,Male,No relevent experience,no_enrollment,Masters,3,5,0
0.91,Female,No relevent experience,no_enrollment,Graduate,3,3,0
0.939,Male,Has relevent experience,no_enrollment,Graduate,20,32,0
0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,5,94,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,7,0
0.682,Male,No relevent experience,Full time course,High School,8,50,0
0.887,Male,Has relevent experience,Part time course,Graduate,20,94,1
0.493,Other,Has relevent experience,Full time course,Phd,20,18,0
0.649,Male,No relevent experience,no_enrollment,Graduate,12,10,1
0.866,Other,Has relevent experience,no_enrollment,Graduate,15,24,0
0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,6,4,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,3,67,1
0.698,Male,No relevent experience,Full time course,Graduate,3,4,1
0.89,Male,No relevent experience,Full time course,High School,6,32,0
0.92,Male,No relevent experience,Part time course,Graduate,14,50,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,6,0
0.767,Male,Has relevent experience,Full time course,Masters,20,30,0
0.939,Male,No relevent experience,Part time course,Graduate,20,122,0
0.92,Male,No relevent experience,no_enrollment,Masters,14,5,1
0.742,Male,No relevent experience,Full time course,Graduate,2,220,1
0.91,Male,Has relevent experience,no_enrollment,Masters,9,28,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,17,92,0
0.92,Male,Has relevent experience,no_enrollment,Masters,13,22,0
0.91,Male,Has relevent experience,no_enrollment,High School,20,44,0
0.924,Other,No relevent experience,Full time course,High School,3,22,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,8,45,0
0.624,Male,Has relevent experience,no_enrollment,Masters,20,43,1
0.743,Male,Has relevent experience,no_enrollment,Masters,12,182,0
0.92,Male,No relevent experience,Full time course,High School,2,28,1
0.624,Male,Has relevent experience,no_enrollment,Masters,15,57,0
0.624,Male,Has relevent experience,Full time course,Masters,10,110,1
0.92,Male,No relevent experience,no_enrollment,Graduate,7,3,0
0.923,Male,Has relevent experience,no_enrollment,Graduate,4,17,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,151,0
0.624,Male,No relevent experience,no_enrollment,High School,5,51,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,5,46,1
0.624,Female,Has relevent experience,no_enrollment,Masters,8,17,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,17,0
0.848,Male,Has relevent experience,no_enrollment,Graduate,10,39,0
0.92,Male,Has relevent experience,no_enrollment,Masters,9,182,0
0.624,Male,No relevent experience,Full time course,High School,3,56,0
0.893,Male,Has relevent experience,no_enrollment,High School,9,31,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,7,63,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,154,0
0.91,Male,Has relevent experience,no_enrollment,Masters,18,41,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,18,152,1
0.804,Male,Has relevent experience,no_enrollment,Masters,11,21,0
0.804,Male,Has relevent experience,no_enrollment,Graduate,8,86,0
0.899,Male,Has relevent experience,Part time course,Primary School,11,178,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,58,1
0.924,Male,Has relevent experience,no_enrollment,Masters,15,116,1
0.743,Male,Has relevent experience,no_enrollment,Masters,20,6,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,4,20,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,20,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,119,1
0.913,Male,Has relevent experience,no_enrollment,Masters,20,10,0
0.624,Male,No relevent experience,Full time course,High School,1,26,1
0.92,Other,Has relevent experience,no_enrollment,Graduate,20,78,0
0.698,Male,Has relevent experience,Part time course,Graduate,9,166,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,36,1
0.92,Male,Has relevent experience,no_enrollment,Masters,20,28,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,19,0
0.682,Male,Has relevent experience,no_enrollment,Graduate,9,66,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,10,0
